ID	Plumage	PlumageColor	Species_Latin	Shape	name	value	centered_value	scaled_value	axis	Analysis
410_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC3	-0.213919	0.00853899999999999	0.0126772837742942	3	chr_W
410_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC4	-0.0526117	0.2777033	0.346859008547094	4	chr_W
410_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC5	-0.0205324	0.1047906	0.182575061981779	5	chr_W
410_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC6	0.203951	0.47756	0.968422247998507	6	chr_W
411_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC1	-0.14165	0.0879	0.256604875200701	1	chr_W
411_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC2	-0.0244773	0.0940257	0.0918795768440761	2	chr_W
411_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC3	-0.097603	0.124855	0.185363891045731	3	chr_W
411_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC4	-0.0163936	0.3139214	0.392096404924665	4	chr_W
411_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC5	0.00526759	0.13059059	0.227525990532425	5	chr_W
411_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC6	-0.076846	0.196763	0.399006756811564	6	chr_W
413_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC1	-0.160479	0.069071	0.201637717121588	1	chr_W
413_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC2	-0.0342307	0.0842723	0.0823487968042464	2	chr_W
413_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC3	-0.111192	0.111266	0.1651892090913	3	chr_W
413_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC4	-0.0239814	0.3063336	0.382619035426162	4	chr_W
413_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC5	0.001214	0.126537	0.220463482583251	5	chr_W
413_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC6	-0.0493602	0.2242488	0.454743963076823	6	chr_W
416_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC1	-0.22955	0	0	1	chr_W
416_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC2	-0.118503	0	0	2	chr_W
416_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC3	-0.222458	0	0	3	chr_W
416_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC4	-0.0554383	0.2748767	0.343328507924454	4	chr_W
416_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC5	-0.0216144	0.1037086	0.180689909906457	5	chr_W
416_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC6	0.219523	0.493132	1	6	chr_W
401_CO_SCC_RUS_F	rufous	#e78f41	C. optatus	24	PC1	-0.147058	0.082492	0.240817398919866	1	chr_W
401_CO_SCC_RUS_F	rufous	#e78f41	C. optatus	24	PC2	0.00594013	0.12444313	0.12160273335431	2	chr_W
401_CO_SCC_RUS_F	rufous	#e78f41	C. optatus	24	PC3	0.162522	0.38498	0.571554128987911	3	chr_W
401_CO_SCC_RUS_F	rufous	#e78f41	C. optatus	24	PC4	0.0444685	0.3747835	0.468114830575689	4	chr_W
401_CO_SCC_RUS_F	rufous	#e78f41	C. optatus	24	PC5	0.00748752	0.13281052	0.231393740667887	5	chr_W
401_CO_SCC_RUS_F	rufous	#e78f41	C. optatus	24	PC6	-0.132615	0.140994	0.285915333014284	6	chr_W
415_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC1	-0.22498	0.00456999999999999	0.0133411180849511	1	chr_W
415_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC2	-0.113794	0.00470899999999999	0.00460151774843211	2	chr_W
415_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC3	-0.213855	0.008603	0.012772300305686	3	chr_W
415_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC4	-0.0529014	0.2774136	0.346497165332497	4	chr_W
415_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC5	-0.0205864	0.1047366	0.182480978606486	5	chr_W
415_CC_GRW_HUN_F	rufous	#e78f41	C. canorus	21	PC6	0.204828	0.478437	0.970200676492298	6	chr_W
301_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC1	-0.151214	0.078336	0.228684863523573	1	chr_W
301_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC2	-0.0177061	0.1007969	0.0984962251724226	2	chr_W
301_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC3	-0.0807184	0.1417396	0.21043133051352	3	chr_W
301_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC4	-0.0133235	0.3169915	0.395931043699719	4	chr_W
301_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC5	0.00315809	0.12848109	0.223850640899437	5	chr_W
301_CC_UNK_RUS_F	rufous	#e78f41	C. canorus	21	PC6	-0.0978574	0.1757516	0.356398692439347	6	chr_W
400_CO_SCC_RUS_F	rufous	#e78f41	C. optatus	24	PC1	-0.173232	0.056318	0.164408115603562	1	chr_W
400_CO_SCC_RUS_F	rufous	#e78f41	C. optatus	24	PC2	-0.0131945	0.1053085	0.102904848547625	2	chr_W
400_CO_SCC_RUS_F	rufous	#e78f41	C. optatus	24	PC3	0.250587	0.473045	0.70229836081637	3	chr_W
400_CO_SCC_RUS_F	rufous	#e78f41	C. optatus	24	PC4	0.0598226	0.3901376	0.487292520949311	4	chr_W
400_CO_SCC_RUS_F	rufous	#e78f41	C. optatus	24	PC5	0.00067851	0.12600151	0.219530506534439	5	chr_W
400_CO_SCC_RUS_F	rufous	#e78f41	C. optatus	24	PC6	-0.0514119	0.2221971	0.450583413771566	6	chr_W
330_CO_SCC_RUS_F	rufous	#e78f41	C. optatus	24	PC1	-0.211716	0.017834	0.0520624726317326	1	chr_W
330_CO_SCC_RUS_F	rufous	#e78f41	C. optatus	24	PC2	-0.0445076	0.0739954	0.0723064655770512	2	chr_W
330_CO_SCC_RUS_F	rufous	#e78f41	C. optatus	24	PC3	0.43876	0.661218	0.981666263341286	3	chr_W
330_CO_SCC_RUS_F	rufous	#e78f41	C. optatus	24	PC4	0.100797	0.431112	0.538470665968877	4	chr_W
330_CO_SCC_RUS_F	rufous	#e78f41	C. optatus	24	PC5	-0.0107088	0.1146142	0.199690570232368	5	chr_W
330_CO_SCC_RUS_F	rufous	#e78f41	C. optatus	24	PC6	0.131239	0.404848	0.820972883528142	6	chr_W
310_CO_ACW_RUS_F	rufous	#e78f41	C. optatus	24	PC1	-0.212905	0.016645	0.04859144650416	1	chr_W
310_CO_ACW_RUS_F	rufous	#e78f41	C. optatus	24	PC2	-0.0473146	0.0711884	0.0695635349506233	2	chr_W
310_CO_ACW_RUS_F	rufous	#e78f41	C. optatus	24	PC3	0.451109	0.673567	1	3	chr_W
310_CO_ACW_RUS_F	rufous	#e78f41	C. optatus	24	PC4	0.102744	0.433059	0.540902522160867	4	chr_W
310_CO_ACW_RUS_F	rufous	#e78f41	C. optatus	24	PC5	-0.0113423	0.1139807	0.198586832857399	5	chr_W
310_CO_ACW_RUS_F	rufous	#e78f41	C. optatus	24	PC6	0.143469	0.417078	0.845773545419888	6	chr_W
119_CC_UNK_ENG_F	rufous	#e78f41	C. canorus	21	PC1	-0.19562	0.03393	0.0990512333965845	1	chr_W
119_CC_UNK_ENG_F	rufous	#e78f41	C. canorus	21	PC2	-0.0735501	0.0449529	0.0439268564861955	2	chr_W
119_CC_UNK_ENG_F	rufous	#e78f41	C. canorus	21	PC3	-0.155502	0.066956	0.0994051074354889	3	chr_W
119_CC_UNK_ENG_F	rufous	#e78f41	C. canorus	21	PC4	-0.0357368	0.2945782	0.367936219668933	4	chr_W
119_CC_UNK_ENG_F	rufous	#e78f41	C. canorus	21	PC5	-0.0105844	0.1147386	0.199907310452489	5	chr_W
119_CC_UNK_ENG_F	rufous	#e78f41	C. canorus	21	PC6	0.0752536	0.3488626	0.707442631993057	6	chr_W
357_CO_YBW_RUS_F	rufous	#e78f41	C. optatus	24	PC1	-0.206752	0.022798	0.0665537877682091	1	chr_W
357_CO_YBW_RUS_F	rufous	#e78f41	C. optatus	24	PC2	-0.042745	0.075758	0.0740288344841199	2	chr_W
357_CO_YBW_RUS_F	rufous	#e78f41	C. optatus	24	PC3	0.418132	0.64059	0.951041247567057	3	chr_W
357_CO_YBW_RUS_F	rufous	#e78f41	C. optatus	24	PC4	0.0969216	0.4272366	0.533630185493047	4	chr_W
357_CO_YBW_RUS_F	rufous	#e78f41	C. optatus	24	PC5	-0.0107549	0.1145681	0.199610250906424	5	chr_W
357_CO_YBW_RUS_F	rufous	#e78f41	C. optatus	24	PC6	0.118615	0.392224	0.795373246919689	6	chr_W
382_CO_PLW_RUS_F	rufous	#e78f41	C. optatus	24	PC1	-0.114962	0.114588	0.33451466939133	1	chr_W
382_CO_PLW_RUS_F	rufous	#e78f41	C. optatus	24	PC2	0.904855	1.023358	1	2	chr_W
382_CO_PLW_RUS_F	rufous	#e78f41	C. optatus	24	PC3	0.00763951	0.23009751	0.34161042628276	3	chr_W
382_CO_PLW_RUS_F	rufous	#e78f41	C. optatus	24	PC4	-0.330315	0	0	4	chr_W
382_CO_PLW_RUS_F	rufous	#e78f41	C. optatus	24	PC5	-0.0308156	0.0945074	0.16465879967036	5	chr_W
382_CO_PLW_RUS_F	rufous	#e78f41	C. optatus	24	PC6	0.194542	0.468151	0.949342163964212	6	chr_W
